|audio_array|sr|text|duration|count_words|median_pitch|db_voice_volume|db_noise_level
3319|"[-3.05175781e-05  0.00000000e+00 -3.05175781e-05 ... -4.69970703e-03
 -4.18090820e-03 -2.96020508e-03]"|16000|у тебя в загашнике есть шарлотта навсегда|2.4376875|7|211.60108779484904|-8.997944|-47.51224185584192
2153|"[-0.00695801 -0.0062561  -0.00662231 ... -0.0017395  -0.00216675
 -0.00170898]"|16000|сбер какие координаты у рввдку|3.92|5|188.3350053480186|-8.925864|-53.859441316862
4796|"[ 0.          0.          0.         ... -0.00262451 -0.00314331
 -0.00192261]"|16000|у тебя в списке есть фильмы барри левинсона|3.1|8|227.82952301328936|-11.031919|-41.54760033397688
4564|"[-3.05175781e-05  0.00000000e+00  0.00000000e+00 ... -3.05175781e-05
 -3.05175781e-05 -9.15527344e-05]"|16000|россия один на смотрешке|1.75|4|170.79376577567498|-18.573874|-53.83342577097939
5968|"[-0.00112915 -0.00082397 -0.00088501 ... -0.00137329 -0.00128174
 -0.0012207 ]"|16000|оно с актрисой кирстен данст есть ли у тебя|4.356|9|191.2721632092163|-16.97367|-55.10885121481369
827|"[ 1.22070312e-04  6.10351562e-05  6.10351562e-05 ... -5.43212891e-03
 -6.13403320e-03 -6.86645508e-03]"|16000|из контактов отправь на телефон леши триста двадцать рублей|5.595625|9|188.7222748504995|-17.215324|-39.301072456785214
2293|"[ 0.          0.          0.         ... -0.02041626 -0.02185059
 -0.02429199]"|16000|салют не зачисляются аэрофлот мили|3.38975|5|149.60835077747504|-8.008929|-51.11820763640377
3375|[0.         0.         0.         ... 0.00186157 0.00222778 0.00192261]|16000|открой мне видео на ютубе дмитрий заминированные тапки|6.28|8|198.04919345021517|-22.928965|-36.1695526212529
5945|"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 9.15527344e-05
 1.52587891e-04 1.83105469e-04]"|16000|стоимость обмена реала в бат|3.08|5|187.9118291985297|-21.52918|-43.78254791890707
2099|"[ 0.          0.          0.         ...  0.00708008 -0.00195312
 -0.00408936]"|16000|врубай на тв телеканал т двадцать четыре|3.18075|7|211.3818878732108|-9.865935|-47.29684749624285
4368|"[ 0.00000000e+00 -3.05175781e-05 -6.10351562e-05 ...  6.71386719e-04
 -6.10351562e-05 -3.05175781e-05]"|16000|дерби апл тоттенхэма и манчестера|4.88|5|203.30350798465457|-19.963707|-33.235486027932176
4037|"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -9.15527344e-05
 -6.10351562e-05 -3.05175781e-05]"|16000|можешь включить телеканал усадьба на тиви|5.3|6|194.17948491237672|-20.868982|-33.479414904298615
1439|[0.         0.         0.         ... 0.00582886 0.00643921 0.00540161]|16000|открой канал детский мир на тв|4.28|6|191.03054199232517|-24.329926|-46.62834496335631
3045|[0.006073   0.00415039 0.00186157 ... 0.04281616 0.04266357 0.04519653]|16000|невероятная любовь можешь включить|1.9500625|4|190.8204220168067|-8.32888|-46.3632214785747
2083|[0.         0.         0.         ... 0.00079346 0.00131226 0.00091553]|16000|в твоем каталоге есть первый эпизод сезона четырнадцать шерлок|5.52|9|168.57264817786128|-20.63051|-50.665949418790014
3379|"[ 3.05175781e-05  0.00000000e+00  3.05175781e-05 ... -2.13623047e-04
 -2.13623047e-04 -2.44140625e-04]"|16000|сбер хотела бы разблокироваться карту|3.9701875|5|202.6275221383436|-18.704926|-36.36439215699174
5057|[0.         0.         0.         ... 0.00088501 0.00158691 0.00137329]|16000|афина какие бензопанк ты знаешь|4.98|5|176.0371454739048|-14.980279|-38.60138457207055
3716|"[ 0.          0.          0.         ... -0.00152588 -0.00213623
 -0.0020752 ]"|16000|сто девяносто три четыре двенадцать девяносто ноль семнадцать восемьсот|10.4|9|194.24986007655215|-19.948568|-41.14581473305008
5525|[0.00653076 0.00668335 0.00418091 ... 0.03213501 0.02008057 0.01019287]|16000|найти лучшие фильмы жанра советский|5.56|5|193.4852743885941|-16.976242|-42.913265899403335
5168|"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -6.10351562e-05
 -6.10351562e-05 -6.10351562e-05]"|16000|включи на смотрешке передачу фэшен тв четыре к|3.81|8|210.41292790719103|-15.376174|-50.75791321921778
5657|"[-9.15527344e-05 -9.15527344e-05 -6.10351562e-05 ...  5.49316406e-04
  1.31225586e-03  7.93457031e-04]"|16000|сколько стоит обменять двадцать семь сингапурских долларов в россии|5.38|9|196.7792331125327|-15.176012|-42.43886946055228
990|[0.         0.         0.         ... 0.00494385 0.00445557 0.00314331]|16000|афина знаешь андрея курпатова|2.82|4|213.0633880212816|-13.440599|-45.1265952575084
503|"[ 9.15527344e-05  9.15527344e-05  9.15527344e-05 ... -5.34057617e-03
 -5.37109375e-03 -5.12695312e-03]"|16000|сбер разумеется нет|2.6466875|3|196.26917977865315|-19.68383|-52.08447169974689
238|"[ 1.22070312e-04  2.74658203e-04  3.66210938e-04 ... -3.05175781e-05
  6.10351562e-05  0.00000000e+00]"|16000|закажи пельмени сибирская коллекция домашние семьсот грамм|5.7|7|179.22145615665065|-17.948551|-30.36568793937999
2986|"[ 3.60107422e-03  3.26538086e-03  3.47900391e-03 ... -6.10351562e-05
 -5.18798828e-04 -6.10351562e-04]"|16000|на ютубе шика лариса|3.784|4|192.40033542162672|-19.137669|-54.9416277066059
1831|"[ 0.          0.          0.         ... -0.00079346 -0.00085449
 -0.00061035]"|16000|найти телеканал киноужас на тв|4.248875|5|181.41646761050612|-13.953556|-53.80923544614762
2876|"[-0.00021362  0.00030518  0.00036621 ...  0.00143433  0.00164795
  0.00131226]"|16000|толстые блины на дрожжах с нутеллой пошаговый рецепт открыть|4.18|9|154.08967724716695|-10.586873|-40.96145499504834
3313|"[ 0.          0.          0.         ... -0.00183105 -0.00210571
  0.00021362]"|16000|искать двенадцатый эпизод сезона семь город хищниц|5.56|7|194.51460690608937|-18.04882|-36.59690821133846
4881|"[-0.00033569 -0.00048828 -0.00073242 ... -0.00335693 -0.00418091
 -0.00332642]"|16000|включи мне фильм зомби|3.66|4|171.51825827458364|-21.77065|-38.03597852045245
5491|[0.         0.         0.         ... 0.01574707 0.01608276 0.01742554]|16000|покажи фильмец время приключений|3.0181875|4|225.17601846471456|-12.205577|-44.686125472938215
429|"[ 0.          0.          0.         ... -0.003479   -0.00354004
 -0.00357056]"|16000|сколько стоит обменять двенадцать гуарани в перуанские соли|6.2921875|8|202.72512964382773|-15.400693|-47.44869365518934
4228|"[-3.05175781e-05 -3.05175781e-05 -3.05175781e-05 ...  1.49536133e-03
  3.75366211e-03  3.08227539e-03]"|16000|у тебя есть фильм стрела|2.5305625|5|177.95951363154845|-14.963864|-44.03236471544765
1994|[0.00042725 0.00045776 0.00082397 ... 0.00030518 0.00021362 0.00057983]|16000|какой курс валюты будет пятнадцатого декабря восемнадцатого года|5.8239375|8|199.8639520360472|-16.812277|-39.106456478322656
640|"[ 0.00357056  0.00509644 -0.00701904 ...  0.00253296  0.00079346
 -0.00073242]"|16000|закажи средство для мытья окон|4.52|5|218.13864596100387|-13.929921|-44.79674996942454
365|"[-3.05175781e-05  0.00000000e+00  0.00000000e+00 ... -6.10351562e-05
 -1.22070312e-04 -1.52587891e-04]"|16000|галина алексеевна хвостова|3.62|3|201.78667253224927|-18.009481|-41.22421890500694
1533|"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -3.05175781e-05
 -3.35693359e-04 -4.27246094e-04]"|16000|мировые судьи ленинского района фото|3.32|5|211.1976055938165|-17.390917|-40.71946121628642
319|"[-3.05175781e-05  0.00000000e+00  0.00000000e+00 ...  3.05175781e-05
  3.05175781e-05  3.05175781e-05]"|16000|запусти на смотрешке передачу рбк тв|2.68|6|192.8377406043321|-9.844606|-62.21058700074359
4697|[0.         0.         0.         ... 0.00222778 0.00216675 0.00231934]|16000|ищи канал премьер на телевизоре|3.0181875|5|194.14175133813507|-13.337928|-45.22622956550301
5084|"[ 0.0007019   0.0005188   0.00036621 ... -0.00842285 -0.00775146
 -0.00653076]"|16000|записаться на массаж|2.2|3|197.19380167535013|-9.574968|-37.50514255337907
4850|"[ 0.00000000e+00  3.05175781e-05  3.05175781e-05 ... -5.49316406e-04
  3.05175781e-04  3.96728516e-04]"|16000|закажи мне помидоры черри в подложке|3.24|6|222.19300592502137|-13.105206|-35.76675384024648
3220|"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 5.18798828e-04
 3.96728516e-04 6.10351562e-05]"|16000|плюс девять шестьсот десять двести восемьдесят три восемьдесят ноль пятьдесят пять|7.731875|11|209.824769841778|-17.624847|-31.340723719977003
945|"[-3.05175781e-05 -3.05175781e-05  3.05175781e-05 ... -3.35693359e-04
 -3.66210938e-04 -3.35693359e-04]"|16000|прямой эфир манчестер сити с манчестер сити|4.818|7|194.782234246812|-16.58078|-50.89685581253687
3420|[0.         0.         0.         ... 0.00054932 0.00042725 0.00027466]|16000|сбер какие шутки про петьку и чапаева знаешь|3.02|8|237.60182811836364|-20.609154|-34.49855451311639
4665|[0.         0.         0.         ... 0.11895752 0.11938477 0.11248779]|16000|поменяйте пожалуйста в номере полотенце|2.97175|5|203.42263762371425|-6.0435896|-38.165007487716615
2712|"[ 0.          0.          0.         ... -0.00265503 -0.00054932
 -0.00238037]"|16000|четыреста семь восемьдесят шесть семь триста пятьдесят пять|4.159625|8|202.45944402264277|-14.4639225|-33.47609623812024
1357|"[-3.05175781e-05  0.00000000e+00  0.00000000e+00 ...  9.15527344e-05
  9.15527344e-05  3.05175781e-05]"|16000|включи на смотрешке лдпр тв|2.0194375|5|188.58537599021852|-10.043301|-49.9965763295515
810|"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  9.15527344e-05
 -6.10351562e-05 -1.83105469e-04]"|16000|найди фильм полицейский с рублевки второй|3.42|6|199.6626907375441|-17.933363|-35.06206000850174
1483|[0.         0.         0.         ... 0.00186157 0.00076294 0.00106812]|16000|девятьсот двадцать один пятьсот ноль четыреста шестнадцать шестьдесят семь|10.425375|9|186.0690866703227|-18.194195|-39.7531577200194
4090|"[-3.05175781e-05 -6.10351562e-05 -6.10351562e-05 ...  1.25122070e-03
  8.54492188e-04  1.06811523e-03]"|16000|крабовые палочки санта бремор одна упаковка|5.6|6|196.00816392576863|-19.278557|-43.555930113990975
519|[0.         0.         0.         ... 0.00024414 0.00030518 0.00018311]|16000|отмени завтрашний трансфер до аэропорта адлер который был на семь часов вечера|7.6|12|205.4299904377856|-19.887474|-33.56359161102092
1398|"[-3.05175781e-05 -3.05175781e-05  0.00000000e+00 ... -1.28173828e-03
 -1.34277344e-03 -1.34277344e-03]"|16000|в твоем каталоге есть скул оф сэйбэфайтинг|6.028|7|185.8345218011437|-19.250326|-56.09921030884596
82|"[ 0.00027466  0.00033569  0.00030518 ...  0.00140381  0.00048828
 -0.00015259]"|16000|фильм это англия год тысяча девятьсот восемьдесят шестой смотреть онлайн|7.03|10|187.3335796285534|-11.974947|-55.49117609355513
2096|"[-2.74658203e-03 -2.71606445e-03 -3.41796875e-03 ...  3.35693359e-04
  3.05175781e-05  3.05175781e-05]"|16000|пятая серия первый сезон боруто новое поколение наруто|7.3599375|8|208.46875992662817|-22.725197|-39.10795769130932
699|"[-9.15527344e-05 -9.15527344e-05 -1.22070312e-04 ...  3.20434570e-03
  2.99072266e-03  2.59399414e-03]"|16000|триста пятьдесят шесть евро в баксах|4.3649375|6|189.3111839733657|-15.859439|-41.46602619348501
5958|"[ 0.          0.          0.         ... -0.00317383 -0.0032959
 -0.00366211]"|16000|найти популярный фильм в жанре триллер|3.854125|6|188.2117046455694|-13.8118925|-54.66243284415408
1755|"[ 0.          0.          0.         ... -0.01611328 -0.01663208
 -0.01669312]"|16000|найди фильм в котором снимался брэд питт и анджелина джоли|5.572375|10|225.4982873267081|-13.102546|-58.165847737990354
3223|[0.         0.         0.         ... 0.00042725 0.00048828 0.00030518]|16000|разборка в бронксе|2.14|3|202.73477905609064|-14.203987|-48.06173664040936
314|"[-1.83105469e-04 -2.13623047e-04 -1.52587891e-04 ...  0.00000000e+00
  0.00000000e+00  6.10351562e-05]"|16000|три девятьсот семнадцать шестьсот пятьдесят шесть девяносто три восемьдесят ноль|11.16|10|191.30892794145|-23.45837|-30.52596561874933
6098|"[ 0.          0.          0.         ... -0.009552   -0.00967407
 -0.00976562]"|16000|семьсот девяносто четыре двести шестьдесят четыре сорок восемь одиннадцать|10.1931875|9|196.95682990278183|-18.137512|-45.13972967209972
5590|"[ 0.00027466  0.00027466  0.00042725 ... -0.00372314 -0.00100708
  0.00857544]"|16000|сибскана первый эпизод|2.772|3|179.41234990792103|-17.954338|-54.41522291283778
3387|"[-0.00222778 -0.00192261 -0.00189209 ... -0.00027466  0.0100708
  0.01358032]"|16000|найти бинарного инвестора ютуб|2.508|4|193.8519354652865|-7.5159564|-61.43861682966652
2275|[0.00454712 0.00494385 0.00445557 ... 0.00115967 0.00097656 0.00045776]|16000|давай я посмотрю комедию про инвалидов|3.85|6|197.18800710734084|-14.004573|-58.96726598085959
2037|"[ 0.00000000e+00 -6.10351562e-05 -3.05175781e-05 ...  2.16674805e-03
 -3.78417969e-03  2.53295898e-03]"|16000|хочу смотреть сейчас часть девятнадцать шестого сезона чем мы заняты в тени|6.338625|12|214.09792456919095|-15.487297|-35.73751260449322
2128|"[ 0.00000000e+00  0.00000000e+00 -6.10351562e-05 ... -1.40380859e-03
 -1.61743164e-03 -2.04467773e-03]"|16000|можешь найти игру лестера с манчестер сити|5.39|7|186.83030209245624|-16.316113|-50.6573849682853
1040|[0.         0.         0.         ... 0.04934692 0.05621338 0.0458374 ]|16000|часть одиннадцать первого сезона сериала мой маленький пони дружба это чудо|7.32|11|202.6790931482552|-15.5402775|-55.11904775996284
57|"[ 0.00460815  0.00512695  0.00363159 ...  0.0017395  -0.00167847
 -0.00308228]"|16000|можешь показать анатомия страсти|2.882|4|203.54243263287427|-15.14886|-54.16096130561186
382|"[-0.00112915 -0.00091553 -0.00106812 ... -0.00033569  0.00119019
  0.00195312]"|16000|висин офишел виво на ютюбе|2.508|5|194.91222499380203|-7.3406544|-62.55713827372308
2092|"[-0.00137329 -0.00180054 -0.00244141 ... -0.0039978  -0.00509644
 -0.00369263]"|16000|джой включи трилл пилл|2.92|4|181.1969901642175|-17.269316|-43.11996897766951
5160|"[ 0.          0.          0.         ... -0.00146484 -0.00204468
 -0.00085449]"|16000|ноль восемьсот пятьдесят два четыреста семьдесят один одиннадцать сорок один|5.108|10|200.6183786109797|-9.977906|-40.69899259030397
2499|"[-2.74658203e-04 -3.05175781e-04 -3.96728516e-04 ... -9.15527344e-05
 -2.19726562e-03 -9.76562500e-04]"|16000|салют доктор хаус все сезоны онлайн бесплатно|4.0|7|197.1789243281013|-16.181166|-42.51918804737333
3435|"[ 0.          0.          0.         ... -0.00924683 -0.01269531
 -0.01135254]"|16000|эдди мерфи без купюр|2.9|4|204.1556238302892|-15.903554|-44.48310616014992
257|"[ 0.00082397  0.0005188   0.00024414 ... -0.00210571 -0.00201416
 -0.00161743]"|16000|здравствуйте запишите пожалуйста мою претензию в жалобную книгу|7.84|8|195.65170489824325|-17.691477|-49.84231194201441
1481|"[-3.05175781e-05  1.22070312e-04  1.52587891e-04 ...  7.93457031e-04
  8.23974609e-04  8.85009766e-04]"|16000|джой включи поло джи биэсти|3.1110625|5|190.82736940279028|-18.86111|-46.61340162171406
894|"[-6.10351562e-05 -6.10351562e-05 -3.05175781e-05 ...  1.67846680e-03
  1.58691406e-03  1.34277344e-03]"|16000|обзор самсунг гелакси с десять|3.924|5|196.62871619676204|-13.005067|-58.85810451849764
307|[0.         0.         0.         ... 0.00747681 0.006073   0.00326538]|16000|покажи мне на тв передачу шант кидс|5.50275|7|242.07387235422416|-20.295315|-40.31416404032505
1571|"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 9.15527344e-05
 9.15527344e-05 9.15527344e-05]"|16000|открытый мир на смотрешке|1.54|4|194.62929252138557|-12.070895|-59.40689730195242
2732|"[-3.05175781e-05  0.00000000e+00 -3.05175781e-05 ... -2.89916992e-03
 -3.20434570e-03 -2.86865234e-03]"|16000|у тебя будет подарок для самого слабого|3.22|7|184.4629031393128|-14.660193|-31.90169844104581
428|"[ 0.00045776  0.00100708  0.00149536 ... -0.01159668 -0.01113892
 -0.01153564]"|16000|та еще парочка|3.79|3|157.0011903716237|-18.069246|-53.10173962285815
516|"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -8.23974609e-04
 -7.32421875e-04 -6.10351562e-05]"|16000|киноха человек который удивил всех|4.22|5|200.40049510465136|-20.969896|-35.24672705372687
3120|[0.         0.         0.         ... 0.00021362 0.00015259 0.00033569]|16000|закажи чай лисма|2.72|3|185.9662005801856|-16.239143|-35.99605903225778
5799|"[-3.05175781e-05 -3.05175781e-05  0.00000000e+00 ...  6.10351562e-05
 -6.10351562e-05 -6.10351562e-05]"|16000|включи мне на телевизоре моя планета|3.44|6|181.82956879999531|-12.381074|-35.051244019984644
1472|"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 6.10351562e-05
 3.05175781e-04 5.49316406e-04]"|16000|найди номер консьерж сервиса в отеле|2.74|6|252.37753026237675|-10.422515|-44.80227401467676
1658|"[6.10351562e-05 3.05175781e-05 0.00000000e+00 ... 1.12915039e-03
 2.41088867e-03 2.80761719e-03]"|16000|курс украинских гривнах на две тысячи двадцатый год в американские доллары|7.313875|11|160.48982271657275|-13.435924|-50.53906290080231
3505|"[-6.10351562e-05 -3.05175781e-05  6.10351562e-05 ... -5.55419922e-03
 -7.20214844e-03 -5.98144531e-03]"|16000|ижевские электрические сети|2.38|3|193.3955143240848|-15.457982|-38.86941509202885
2788|"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -6.10351562e-05
 -3.35693359e-04 -3.96728516e-04]"|16000|запускай фильм рамона и бизус|4.12|5|208.29941441065628|-21.38947|-43.81816565504294
1108|"[0.00000000e+00 6.10351562e-05 6.10351562e-05 ... 9.15527344e-03
 1.05590820e-02 9.97924805e-03]"|16000|хочу смотреть тоттенхэм манчестер|3.28|4|194.63197703034425|-12.697977|-43.09065550928764
1493|[0.         0.         0.         ... 0.00082397 0.00134277 0.00143433]|16000|не работает телевизор пригласи пожалуйста мастера для исправления поломки|12.053|9|197.4372748709364|-22.189003|-38.68009349820488
2263|"[ 3.66210938e-04  4.88281250e-04  6.40869141e-04 ... -3.35693359e-04
 -1.52587891e-04 -6.10351562e-05]"|16000|афина какой любимый фильм станислава константиновича|5.16|6|219.49106486642663|-16.153746|-36.28904335640235
4430|"[ 0.          0.          0.         ... -0.00268555 -0.00125122
  0.00341797]"|16000|смотреть популярные фильмы|5.06|3|201.46135967573767|-14.690187|-35.94104929542604
1091|"[ 0.00262451  0.00292969  0.00265503 ... -0.00067139 -0.00082397
 -0.00091553]"|16000|мила йовович кинокартина имеется ли у тебя|3.85|7|182.06407798229915|-14.949797|-62.34194052844335
19|"[ 0.          0.          0.         ... -0.00430298 -0.00424194
 -0.00436401]"|16000|джой заказать попкорн к сериальчику|4.5275|5|181.94835039784917|-13.9879|-51.46110939340094
1120|"[9.15527344e-05 9.15527344e-05 1.22070312e-04 ... 3.63464355e-02
 3.35998535e-02 3.56750488e-02]"|16000|третий сезон мультфильм чародейки|2.7395625|4|228.15328491867024|-10.520354|-45.41220628742159
4061|"[ 0.          0.          0.         ... -0.00180054 -0.00195312
 -0.00161743]"|16000|сериал евангелион сезон девять третья часть|5.94|6|185.68866502628788|-15.898243|-45.970160884404535
1359|"[ 0.          0.          0.         ... -0.00234985 -0.00256348
 -0.00228882]"|16000|в темноте макс корж|2.9253125|4|227.9456713460413|-16.43762|-43.85870070432031
5594|"[ 0.00494385  0.00430298  0.00418091 ... -0.01852417 -0.0022583
 -0.00872803]"|16000|на ютьюбе найти голденлэйн студио|4.95|5|189.79593650688903|-23.137465|-62.67845228634032
3549|"[ 2.74658203e-04  2.74658203e-04  2.13623047e-04 ... -3.05175781e-05
 -5.79833984e-04 -4.57763672e-04]"|16000|афина открой каналы русский иллюзион|5.02|5|198.12559890190573|-21.528984|-31.246155462417168
1044|[0.         0.         0.         ... 0.00024414 0.00054932 0.00079346]|16000|серия восемь пятого сезона сериальчика ривердэйл|4.434625|6|225.79617720787775|-19.239388|-39.66424322419512
693|"[ 0.          0.          0.         ...  0.00012207  0.
 -0.00030518]"|16000|следствие по телу сезон тринадцать|2.96|5|220.93131745790583|-15.761355|-33.88463992052817
1118|"[ 0.          0.          0.         ... -0.00756836 -0.00692749
 -0.00543213]"|16000|включи пятницу телеканал|3.4361875|3|193.04117958034573|-16.12792|-51.7936734782743
2018|"[ 0.          0.          0.         ... -0.00088501  0.00189209
  0.00231934]"|16000|салют какие виды святогор ты знаешь|3.18|6|203.4604125053868|-12.795191|-35.77654013614131
145|"[ 0.          0.          0.         ... -0.00961304 -0.01083374
 -0.00823975]"|16000|открой возвращение блудного попугая|3.18075|4|173.46715880111614|-9.115201|-60.14486675761265
225|"[ 0.          0.          0.         ... -0.00033569 -0.00067139
 -0.00045776]"|16000|поставь мне футбол апл челси с саутгемптоном|4.98|7|202.81673787133957|-14.024539|-49.422477666196535
3195|"[-3.05175781e-05 -3.05175781e-05 -3.05175781e-05 ...  2.53295898e-03
 -1.31225586e-03 -3.35693359e-04]"|16000|хемлок гроув сезон девять|3.22|4|192.15930915015605|-16.352924|-37.66996663145732
5187|"[ 0.00000000e+00 -3.05175781e-05 -3.05175781e-05 ... -6.10351562e-05
 -1.22070312e-04  1.22070312e-04]"|16000|салют чем платить в микронезии|4.8|5|194.09840570042425|-20.74596|-30.497071348274797
5842|[0.         0.         0.         ... 0.00131226 0.00119019 0.0010376 ]|16000|пополнить баланс михаил работа|5.572375|4|185.3946736655477|-22.7685|-48.94631748213852
5971|"[ 0.          0.          0.         ... -0.00033569 -0.00054932
 -0.0005188 ]"|16000|игорь андреевич гончаров|5.26|3|200.29061131437751|-21.340994|-36.05225370399503
4782|"[ 0.          0.          0.         ... -0.00259399 -0.00280762
 -0.00238037]"|16000|пополнить счет теще|3.2|3|177.04624185228835|-24.665995|-44.22686698714474
5378|[0.         0.         0.         ... 0.00518799 0.00585938 0.0050354 ]|16000|шестьсот российских рублей в тенге сколько|5.78|6|149.70617629121472|-18.446732|-46.65146513138182
1888|"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 0.00000000e+00
 6.10351562e-05 6.10351562e-05]"|16000|россия один на смотрешке|2.125|4|178.0284915748735|-20.01382|-53.57157857065141
1102|"[ 0.          0.          0.         ... -0.00463867 -0.00445557
 -0.00314331]"|16000|таинственный сад четыре кей|3.34|4|210.00348844831777|-21.464396|-31.004525594328395
2672|"[ 0.          0.          0.         ... -0.00158691 -0.00164795
 -0.00161743]"|16000|челси против ливерпуля|3.146|3|185.7825318896728|-21.521112|-49.24648672420003
2212|"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -3.05175781e-05
 -6.10351562e-05 -3.05175781e-05]"|16000|полторы тысячи батов поменять на доллары сколько будет стоить|5.74|9|219.3192105735385|-20.699558|-36.440536511502096
405|[0.         0.         0.         ... 0.00579834 0.00616455 0.0057373 ]|16000|джой давай откроем карту в банке россии для переводов|4.434625|9|209.5257752437244|-11.105599|-49.18893000087117
6081|"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -9.15527344e-05
 -3.05175781e-04 -3.05175781e-04]"|16000|успех на смотрешке|1.32|3|187.53242751236712|-13.379082|-52.14028202317
4677|"[ 2.44140625e-04  9.15527344e-05 -1.83105469e-04 ... -1.52587891e-04
  9.15527344e-05  2.44140625e-04]"|16000|у тебя есть опасная близость сражение при лонгтане|4.14|8|200.50945700255232|-16.089237|-39.3591338356596
836|[0.00308228 0.00305176 0.00198364 ... 0.00131226 0.00106812 0.00112915]|16000|первый эпизод джениус|2.706|3|198.92896413885404|-13.164811|-59.16228312580812
3373|"[-1.52587891e-04 -1.52587891e-04 -6.10351562e-05 ...  5.61523438e-03
  1.58691406e-03 -2.13623047e-04]"|16000|мультфильм лэвел ап|1.804|3|182.06681729365795|-15.7815485|-56.94196094016676
5630|"[ 0.00000000e+00  0.00000000e+00 -3.05175781e-05 ... -3.05175781e-05
 -3.05175781e-05 -6.10351562e-05]"|16000|ищи на смотрешке лдпр тв|2.455|5|175.85145317808758|-16.10305|-57.67977038078145
4358|"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  1.52587891e-04
 -9.15527344e-05 -4.27246094e-04]"|16000|есть ли у тебя магазинчик тамако лавочка тамако|3.58|8|211.7700956269576|-11.978256|-34.71945225071282
1073|"[-0.00134277 -0.00137329 -0.00134277 ... -0.00112915 -0.00161743
 -0.00146484]"|16000|сезон два сериал выжившие в дикой природе|2.64|7|194.6430790282861|-6.47358|-69.16053702232963
2927|"[ 0.          0.          0.         ... -0.00024414 -0.00024414
 -0.00027466]"|16000|трансляция матча апл тоттенхэма с челси|4.2024375|6|227.23106033300547|-17.789354|-47.86498390902106
294|[0.         0.         0.         ... 0.00015259 0.00015259 0.00015259]|16000|спасти рядового райана джоэла шумахера|4.86|5|179.97641996985286|-16.399948|-46.37934456203736
1341|"[-0.00039673 -0.00134277 -0.00167847 ...  0.00064087  0.0020752
  0.00146484]"|16000|мне нужно продать бальбоа подскажите пожалуйста курс евро|5.2|8|202.806566568383|-16.772871|-38.59252651613603
5292|"[ 0.00085449 -0.00027466 -0.00024414 ... -0.0005188   0.00085449
  0.00057983]"|16000|у тебя будут секреты эмили блэр|3.04|6|211.48110554070115|-16.75091|-44.60731505783741
1554|"[ 0.          0.          0.         ... -0.00021362 -0.00021362
 -0.00018311]"|16000|что такое хижина в лесу|2.60025|5|225.28571190717508|-18.718267|-41.17290031019852
2903|"[-0.00057983 -0.00057983 -0.00045776 ...  0.00054932  0.00061035
  0.00164795]"|16000|джим каммингс имеется ли у тебя|3.476|6|181.4680573185425|-16.37286|-59.33515973249216
5085|"[ 2.13623047e-04 -6.10351562e-05  1.22070312e-04 ...  4.57763672e-04
 -4.57763672e-04 -8.85009766e-04]"|16000|есть ли у тебя фильм миссионер|2.624|6|209.24002284241507|-19.684511|-36.02910499975672
2836|"[ 0.00427246  0.00500488  0.00466919 ...  0.17712402  0.04483032
 -0.08526611]"|16000|хочу трансляцию лестера с вест хэмом|3.344|6|196.1789112933583|-12.685886|-59.02527797108437
2658|"[ 0.          0.          0.         ... -0.0010376  -0.0015564
 -0.00125122]"|16000|джой какое имя у арсен люпен|3.68|6|192.05222691132468|-18.38548|-47.12687060687449
1127|"[-3.05175781e-05  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
  0.00000000e+00  0.00000000e+00]"|16000|включай на смотрешке телеканал здоровое тв|2.8223125|6|195.0961035025668|-8.267179|-51.12017985147816
3532|"[ 0.00076294  0.00350952  0.00289917 ... -0.09909058 -0.10839844
 -0.11608887]"|16000|пополнить контакт брат на семьсот рублей|4.4578125|6|178.3935603991203|-10.050078|-61.50388704474195
1739|[0.         0.         0.         ... 0.00054932 0.00054932 0.00039673]|16000|салют заведи мою любимую софи ротару|3.94|6|195.15440191664123|-13.760684|-42.59363403968065
398|"[ 0.02352905  0.0296936   0.03570557 ... -0.03131104 -0.03417969
 -0.02688599]"|16000|у тебя будет мордекай|3.04|4|166.27234616448385|-9.163833|-60.63318519600603
2883|"[ 0.00195312  0.00134277  0.00186157 ... -0.0005188  -0.00094604
 -0.00143433]"|16000|афина любит ли голубцов клоунов цирка|3.98|6|194.03503189269773|-16.158335|-42.91305405783713
3778|"[ 0.00354004  0.00326538  0.00338745 ... -0.00024414 -0.00036621
 -0.00149536]"|16000|последний выпуск лорд вево|2.948|4|197.29557470228667|-17.071869|-56.96888969114914
